y_real,y_pred_local
52,258.3333333333333
275,44.0
206,548.3333333333334
155,548.3333333333334
182,150.0
182,548.3333333333334
375,410.0
65,150.0
175,548.3333333333334
725,548.3333333333334
250,258.3333333333333
50,150.0
650,548.3333333333334
231,258.3333333333333
475,225.0
138,150.0
105,258.3333333333333
925,84.0
311,614.0
350,310.0
125,150.0
252,233.33333333333334
120,150.0
25,44.0
98,310.0
300,308.3333333333333
100,410.0
500,44.0
250,300.0
300,410.0
203,548.3333333333334
575,150.0
80,233.33333333333334
275,53.0
275,44.0
75,258.3333333333333
70,250.0
221,233.33333333333334
202,300.0
325,44.0
317,548.3333333333334
1045,548.3333333333334
112,300.0
495,548.3333333333334
168,548.3333333333334
123,150.0
119,258.3333333333333
61,150.0
525,61.0
116,260.0
700,233.33333333333334
200,247.5
35,150.0
168,300.0
83,250.0
238,548.3333333333334
116,150.0
49,150.0
500,258.3333333333333
450,258.3333333333333
203,300.0
119,300.0
225,300.0
155,150.0
475,115.0
1220,548.3333333333334
203,548.3333333333334
44,150.0
350,72.0
245,548.3333333333334
325,84.0
575,170.66666666666666
550,90.0
175,150.0
99,233.33333333333334
54,150.0
56,150.0
163,250.0
425,84.0
75,150.0
225,258.3333333333333
325,300.0
525,250.0
375,250.0
204,300.0
350,72.0
29,150.0
56,258.3333333333333
525,101.5
70,233.33333333333334
675,150.0
650,250.0
123,233.33333333333334
263,410.0
279,150.0
135,300.0
236,548.3333333333334
250,61.0
56,150.0
625,233.33333333333334
145,548.3333333333334
500,84.0
98,260.0
263,548.3333333333334
150,548.3333333333334
500,150.0
150,325.0
600,233.33333333333334
84,150.0
100,79.5
350,258.3333333333333
275,150.0
300,44.0
111,300.0
325,84.0
200,41.0
600,548.3333333333334
51,150.0
52,150.0
91,150.0
216,325.0
189,410.0
224,233.33333333333334
165,233.33333333333334
240,548.3333333333334
124,150.0
231,233.33333333333334
545,131.0
325,101.5
120,233.33333333333334
115,150.0
225,61.0
725,548.3333333333334
90,258.3333333333333
162,548.3333333333334
163,548.3333333333334
350,61.0
450,101.5
225,61.0
200,102.0
131,300.0
125,61.0
111,260.0
825,310.0
87,150.0
203,548.3333333333334
105,258.3333333333333
169,548.3333333333334
181,370.0
91,233.33333333333334
38,258.3333333333333
850,233.33333333333334
60,258.3333333333333
26,150.0
575,310.0
289,548.3333333333334
400,233.33333333333334
104,410.0
72,233.33333333333334
123,410.0
925,233.33333333333334
70,150.0
108,233.33333333333334
203,548.3333333333334
218,308.3333333333333
105,410.0
750,233.33333333333334
900,258.3333333333333
75,250.0
202,233.33333333333334
120,150.0
61,233.33333333333334
47,150.0
175,212.5
248,325.0
87,150.0
90,260.0
85,233.33333333333334
119,308.3333333333333
106,233.33333333333334
150,325.0
225,233.33333333333334
56,150.0
68,150.0
149,300.0
173,410.0
600,94.5
125,69.0
900,233.33333333333334
100,41.0
750,233.33333333333334
125,150.0
116,150.0
550,170.66666666666666
225,150.0
150,41.0
150,260.0
375,212.5
250,69.0
113,150.0
475,258.3333333333333
275,300.0
208,548.3333333333334
198,300.0
133,410.0
145,150.0
725,310.0
203,233.33333333333334
112,233.33333333333334
59,300.0
239,300.0
525,173.0
94,233.33333333333334
50,150.0
575,131.0
182,548.3333333333334
425,150.0
825,233.33333333333334
325,150.0
75,44.0
105,258.3333333333333
300,101.5
475,44.0
125,150.0
775,94.5
600,258.3333333333333
109,233.33333333333334
232,548.3333333333334
500,41.0
225,44.0
525,173.0
450,61.0
140,150.0
825,548.3333333333334
140,308.3333333333333
143,300.0
250,150.0
65,300.0
500,90.0
400,101.5
196,150.0
96,300.0
145,233.33333333333334
138,258.3333333333333
925,410.0
128,233.33333333333334
175,44.0
525,258.3333333333333
124,233.33333333333334
111,370.0
248,548.3333333333334
38,150.0
39,258.3333333333333
36,150.0
105,410.0
150,79.5
300,150.0
221,233.33333333333334
126,310.0
38,258.3333333333333
250,84.0
900,150.0
98,300.0
39,150.0
675,233.33333333333334
111,548.3333333333334
450,260.0
225,250.0
420,548.3333333333334
325,79.0
87,260.0
500,548.3333333333334
109,150.0
150,233.33333333333334
207,548.3333333333334
69,300.0
149,233.33333333333334
117,150.0
400,150.0
30,150.0
149,548.3333333333334
150,410.0
150,233.33333333333334
250,41.0
204,258.3333333333333
75,300.0
175,150.0
193,300.0
147,548.3333333333334
225,59.0
175,150.0
91,308.3333333333333
100,258.3333333333333
125,150.0
150,310.0
425,233.33333333333334
725,233.33333333333334
375,61.0
500,410.0
325,79.0
210,258.3333333333333
315,233.33333333333334
120,150.0
240,150.0
81,308.3333333333333
136,233.33333333333334
650,370.0
225,300.0
75,258.3333333333333
58,150.0
333,300.0
475,84.0
120,250.0
30,258.3333333333333
68,260.0
160,150.0
155,150.0
550,79.5
58,150.0
575,233.33333333333334
113,150.0
114,150.0
725,69.0
30,150.0
625,101.0
116,233.33333333333334
200,44.0
775,250.0
203,300.0
119,300.0
475,308.3333333333333
250,260.0
221,548.3333333333334
91,150.0
700,300.0
123,150.0
88,233.33333333333334
126,233.33333333333334
95,300.0
550,548.3333333333334
91,233.33333333333334
425,150.0
575,300.0
104,258.3333333333333
63,258.3333333333333
475,250.0
36,150.0
700,300.0
450,72.0
700,247.5
79,300.0
675,310.0
147,258.3333333333333
144,233.33333333333334
116,325.0
550,90.0
350,84.0
300,370.0
223,548.3333333333334
93,233.33333333333334
320,69.5
173,308.3333333333333
670,173.0
475,300.0
192,233.33333333333334
275,84.0
189,548.3333333333334
175,84.0
163,548.3333333333334
158,300.0
51,258.3333333333333
216,548.3333333333334
425,69.0
275,101.5
130,150.0
1125,131.0
174,258.3333333333333
210,300.0
325,90.0
325,69.5
44,258.3333333333333
825,308.3333333333333
120,548.3333333333334
63,233.33333333333334
575,150.0
132,548.3333333333334
375,310.0
154,150.0
350,102.0
90,260.0
278,258.3333333333333
179,300.0
175,44.0
300,42.0
96,258.3333333333333
45,150.0
68,233.33333333333334
210,150.0
77,150.0
400,150.0
62,150.0
170,300.0
450,258.3333333333333
120,308.3333333333333
84,233.33333333333334
425,308.3333333333333
133,150.0
250,56.0
725,260.0
375,84.0
208,548.3333333333334
300,61.0
450,69.0
219,410.0
147,300.0
213,233.33333333333334
95,548.3333333333334
53,150.0
174,325.0
400,310.0
175,150.0
319,548.3333333333334
135,233.33333333333334
243,150.0
138,410.0
132,150.0
109,258.3333333333333
184,548.3333333333334
400,102.0
98,258.3333333333333
125,79.5
96,258.3333333333333
150,44.0
248,325.0
98,614.0
135,233.33333333333334
400,300.0
36,150.0
196,150.0
78,300.0
145,233.33333333333334
175,44.0
200,69.0
90,258.3333333333333
650,150.0
163,300.0
450,548.3333333333334
825,308.3333333333333
78,150.0
400,115.0
400,548.3333333333334
182,258.3333333333333
150,61.0
475,450.0
252,258.3333333333333
240,258.3333333333333
125,300.0
450,150.0
600,173.0
124,548.3333333333334
79,233.33333333333334
85,258.3333333333333
1020,548.3333333333334
176,548.3333333333334
75,150.0
300,42.0
107,300.0
200,61.0
200,250.0
300,61.0
350,258.3333333333333
91,300.0
925,233.33333333333334
350,61.0
98,410.0
68,150.0
700,310.0
150,225.0
625,450.0
850,512.5
91,150.0
650,90.0
550,84.0
375,260.0
66,300.0
65,258.3333333333333
287,548.3333333333334
94,150.0
142,150.0
54,150.0
41,300.0
120,308.3333333333333
111,258.3333333333333
275,61.0
140,233.33333333333334
264,308.3333333333333
425,150.0
525,548.3333333333334
78,258.3333333333333
112,300.0
42,150.0
228,150.0
137,150.0
102,233.33333333333334
91,233.33333333333334
425,300.0
69,370.0
325,260.0
87,258.3333333333333
400,548.3333333333334
38,150.0
58,258.3333333333333
169,233.33333333333334
293,548.3333333333334
700,300.0
203,233.33333333333334
271,233.33333333333334
85,150.0
158,548.3333333333334
325,61.0
91,150.0
112,308.3333333333333
188,308.3333333333333
233,150.0
58,233.33333333333334
289,150.0
250,84.0
119,258.3333333333333
117,260.0
65,258.3333333333333
50,44.0
425,150.0
450,258.3333333333333
525,614.0
254,250.0
125,150.0
300,233.33333333333334
87,150.0
525,548.3333333333334
150,258.3333333333333
87,260.0
116,300.0
53,258.3333333333333
119,150.0
225,41.0
247,548.3333333333334
125,310.0
275,300.0
84,300.0
175,258.3333333333333
350,84.0
725,410.0
68,150.0
210,150.0
117,410.0
800,233.33333333333334
68,233.33333333333334
106,548.3333333333334
475,548.3333333333334
900,370.0
48,150.0
725,250.0
120,548.3333333333334
161,233.33333333333334
425,150.0
161,300.0
68,258.3333333333333
250,150.0
91,150.0
375,84.0
225,41.0
98,233.33333333333334
725,173.0
58,150.0
116,233.33333333333334
208,233.33333333333334
26,150.0
100,69.0
124,258.3333333333333
41,258.3333333333333
625,300.0
70,150.0
900,370.0
575,300.0
65,150.0
625,325.0
525,233.33333333333334
83,258.3333333333333
170,150.0
113,258.3333333333333
248,548.3333333333334
95,260.0
375,308.3333333333333
825,150.0
218,548.3333333333334
36,150.0
525,173.0
95,233.33333333333334
825,548.3333333333334
182,548.3333333333334
123,548.3333333333334
675,233.33333333333334
145,258.3333333333333
68,300.0
88,150.0
145,150.0
200,69.0
120,150.0
158,548.3333333333334
175,150.0
300,150.0
250,44.0
225,233.33333333333334
600,325.0
1075,410.0
56,150.0
200,61.0
275,150.0
122,260.0
200,233.33333333333334
56,150.0
128,300.0
950,258.3333333333333
450,150.0
122,548.3333333333334
325,84.0
700,94.5
31,150.0
54,150.0
425,150.0
90,233.33333333333334
126,233.33333333333334
700,548.3333333333334
173,150.0
275,233.33333333333334
36,150.0
147,225.0
75,150.0
142,300.0
217,258.3333333333333
775,548.3333333333334
800,173.0
145,258.3333333333333
175,44.0
550,325.0
189,247.5
91,258.3333333333333
575,173.0
300,258.3333333333333
520,173.0
500,150.0
116,310.0
215,548.3333333333334
196,548.3333333333334
44,233.33333333333334
175,548.3333333333334
135,548.3333333333334
150,44.0
275,61.0
65,150.0
300,56.0
350,300.0
38,233.33333333333334
47,258.3333333333333
150,233.33333333333334
525,548.3333333333334
98,410.0
143,247.5
1000,233.33333333333334
112,258.3333333333333
105,300.0
575,310.0
315,233.33333333333334
91,548.3333333333334
175,310.0
231,450.0
196,614.0
400,44.0
125,548.3333333333334
125,233.33333333333334
81,250.0
90,150.0
83,150.0
200,150.0
94,233.33333333333334
575,233.33333333333334
62,150.0
201,548.3333333333334
625,308.3333333333333
50,150.0
725,233.33333333333334
231,325.0
96,310.0
175,69.0
140,258.3333333333333
375,308.3333333333333
158,150.0
475,548.3333333333334
223,150.0
425,233.33333333333334
145,150.0
53,150.0
100,44.0
138,310.0
175,150.0
300,84.0
119,310.0
675,300.0
325,260.0
152,150.0
204,150.0
175,41.0
125,548.3333333333334
500,173.0
248,310.0
375,258.3333333333333
84,233.33333333333334
142,233.33333333333334
45,150.0
119,250.0
119,150.0
180,225.0
116,548.3333333333334
550,310.0
95,410.0
150,44.0
74,233.33333333333334
225,325.0
125,225.0
298,548.3333333333334
91,300.0
288,233.33333333333334
575,258.3333333333333
225,44.0
113,258.3333333333333
775,548.3333333333334
600,150.0
175,41.0
281,150.0
194,233.33333333333334
138,300.0
53,258.3333333333333
208,512.5
625,410.0
650,44.0
225,308.3333333333333
203,410.0
925,310.0
147,258.3333333333333
450,150.0
101,150.0
158,150.0
224,548.3333333333334
54,258.3333333333333
375,410.0
350,150.0
525,410.0
49,233.33333333333334
186,548.3333333333334
60,150.0
123,300.0
45,258.3333333333333
105,150.0
60,258.3333333333333
173,548.3333333333334
160,233.33333333333334
111,548.3333333333334
152,150.0
156,548.3333333333334
375,233.33333333333334
75,150.0
74,300.0
200,41.0
58,308.3333333333333
1025,548.3333333333334
128,548.3333333333334
91,300.0
825,131.0
233,233.33333333333334
111,150.0
150,300.0
182,548.3333333333334
400,258.3333333333333
224,258.3333333333333
125,150.0
198,300.0
725,150.0
675,150.0
117,548.3333333333334
140,548.3333333333334
232,300.0
233,548.3333333333334
300,61.0
700,300.0
113,233.33333333333334
194,450.0
44,150.0
800,233.33333333333334
109,150.0
182,258.3333333333333
225,150.0
83,150.0
160,548.3333333333334
270,150.0
263,548.3333333333334
375,308.3333333333333
350,53.0
250,61.0
165,548.3333333333334
147,250.0
61,233.33333333333334
65,233.33333333333334
200,258.3333333333333
149,548.3333333333334
143,258.3333333333333
575,79.0
68,150.0
400,72.0
104,548.3333333333334
775,101.5
131,548.3333333333334
128,233.33333333333334
99,258.3333333333333
53,150.0
150,150.0
175,41.0
140,258.3333333333333
98,150.0
225,150.0
152,310.0
56,150.0
176,258.3333333333333
101,233.33333333333334
525,44.0
500,548.3333333333334
51,250.0
189,247.5
40,150.0
325,72.0
74,150.0
145,258.3333333333333
250,150.0
350,102.0
50,150.0
169,308.3333333333333
475,300.0
75,150.0
900,170.66666666666666
875,370.0
94,233.33333333333334
63,258.3333333333333
400,325.0
181,325.0
248,300.0
261,512.5
149,258.3333333333333
575,94.5
215,310.0
182,614.0
850,233.33333333333334
225,308.3333333333333
49,150.0
176,308.3333333333333
111,258.3333333333333
69,300.0
520,548.3333333333334
149,225.0
450,233.33333333333334
525,548.3333333333334
38,258.3333333333333
650,548.3333333333334
99,233.33333333333334
525,84.0
101,150.0
149,548.3333333333334
175,69.0
400,84.0
206,247.5
51,150.0
950,548.3333333333334
125,150.0
155,150.0
775,300.0
169,258.3333333333333
875,410.0
200,150.0
62,150.0
275,233.33333333333334
275,61.0
149,548.3333333333334
500,94.5
86,310.0
178,233.33333333333334
300,84.0
116,150.0
350,42.0
173,260.0
210,150.0
33,150.0
350,233.33333333333334
293,300.0
575,548.3333333333334
58,150.0
325,84.0
275,150.0
192,150.0
175,250.0
105,150.0
131,150.0
600,260.0
1075,131.0
94,410.0
150,41.0
300,308.3333333333333
255,512.5
75,233.33333333333334
250,69.0
825,233.33333333333334
124,308.3333333333333
25,258.3333333333333
275,150.0
725,79.5
34,150.0
675,170.66666666666666
65,258.3333333333333
250,56.0
175,150.0
223,258.3333333333333
85,233.33333333333334
420,548.3333333333334
225,258.3333333333333
248,310.0
625,548.3333333333334
195,233.33333333333334
425,150.0
158,150.0
111,150.0
179,258.3333333333333
34,150.0
1000,69.0
131,548.3333333333334
122,548.3333333333334
168,325.0
95,258.3333333333333
232,300.0
450,410.0
675,548.3333333333334
675,548.3333333333334
600,548.3333333333334
210,233.33333333333334
145,300.0
136,548.3333333333334
263,548.3333333333334
475,300.0
203,548.3333333333334
350,150.0
152,150.0
175,41.0
825,150.0
163,247.5
0,150.0
233,548.3333333333334
225,84.0
550,101.0
26,150.0
196,614.0
125,44.0
34,150.0
41,233.33333333333334
275,260.0
102,370.0
59,150.0
47,150.0
325,410.0
175,260.0
181,150.0
106,150.0
200,44.0
194,300.0
225,69.0
80,150.0
56,258.3333333333333
240,258.3333333333333
181,233.33333333333334
725,258.3333333333333
625,308.3333333333333
160,308.3333333333333
225,150.0
38,150.0
130,150.0
225,84.0
625,84.0
65,258.3333333333333
975,258.3333333333333
247,233.33333333333334
500,233.33333333333334
60,150.0
147,233.33333333333334
142,308.3333333333333
470,173.0
275,79.0
20,150.0
112,258.3333333333333
109,548.3333333333334
325,79.0
200,300.0
425,233.33333333333334
231,310.0
27,150.0
51,150.0
50,150.0
44,150.0
278,258.3333333333333
200,150.0
68,258.3333333333333
105,548.3333333333334
225,101.5
81,233.33333333333334
500,410.0
131,150.0
173,548.3333333333334
72,150.0
256,548.3333333333334
400,250.0
65,300.0
700,258.3333333333333
81,300.0
275,59.0
109,300.0
69,300.0
400,90.0
74,258.3333333333333
210,150.0
150,150.0
209,548.3333333333334
91,150.0
800,150.0
275,69.0
225,41.0
600,59.0
150,150.0
240,548.3333333333334
175,233.33333333333334
113,258.3333333333333
675,548.3333333333334
101,258.3333333333333
375,72.0
425,250.0
145,233.33333333333334
350,84.0
116,300.0
136,258.3333333333333
225,69.0
187,548.3333333333334
264,233.33333333333334
54,233.33333333333334
109,548.3333333333334
90,233.33333333333334
150,53.0
975,258.3333333333333
134,548.3333333333334
58,150.0
98,150.0
272,300.0
206,548.3333333333334
47,258.3333333333333
250,84.0
167,548.3333333333334
105,150.0
74,233.33333333333334
128,300.0
225,300.0
190,150.0
65,258.3333333333333
625,102.0
116,300.0
825,548.3333333333334
189,548.3333333333334
575,258.3333333333333
202,410.0
90,300.0
272,548.3333333333334
160,150.0
100,150.0
450,101.0
350,61.0
250,84.0
250,258.3333333333333
77,258.3333333333333
194,548.3333333333334
145,548.3333333333334
100,44.0
475,410.0
374,258.3333333333333
111,300.0
325,410.0
215,233.33333333333334
83,300.0
425,260.0
123,300.0
140,300.0
70,300.0
200,53.0
73,410.0
259,325.0
94,150.0
83,258.3333333333333
200,250.0
475,258.3333333333333
52,150.0
150,44.0
275,410.0
42,150.0
250,79.5
167,548.3333333333334
600,325.0
233,548.3333333333334
425,370.0
138,325.0
800,410.0
225,300.0
72,300.0
124,300.0
156,233.33333333333334
500,548.3333333333334
184,548.3333333333334
137,410.0
300,69.5
245,308.3333333333333
250,61.0
238,548.3333333333334
94,410.0
300,233.33333333333334
600,150.0
153,548.3333333333334
273,233.33333333333334
69,233.33333333333334
74,150.0
120,233.33333333333334
300,233.33333333333334
175,548.3333333333334
325,84.0
308,614.0
218,258.3333333333333
173,548.3333333333334
1075,548.3333333333334
27,150.0
650,150.0
195,325.0
775,260.0
145,308.3333333333333
350,258.3333333333333
77,150.0
150,61.0
49,233.33333333333334
775,56.0
60,150.0
194,548.3333333333334
133,410.0
20,150.0
475,131.0
200,53.0
126,548.3333333333334
175,233.33333333333334
525,101.0
224,370.0
225,150.0
175,44.0
85,150.0
104,370.0
525,233.33333333333334
475,90.0
725,410.0
200,41.0
256,548.3333333333334
165,247.5
210,308.3333333333333
138,233.33333333333334
625,150.0
174,308.3333333333333
300,548.3333333333334
375,84.0
98,548.3333333333334
120,150.0
246,548.3333333333334
525,173.0
131,258.3333333333333
525,614.0
75,150.0
175,150.0
600,325.0
171,548.3333333333334
117,233.33333333333334
300,79.0
101,150.0
475,614.0
1000,170.66666666666666
53,150.0
400,69.0
400,260.0
575,150.0
231,247.5
250,61.0
375,308.3333333333333
256,233.33333333333334
123,410.0
124,548.3333333333334
217,258.3333333333333
1000,233.33333333333334
325,61.0
85,150.0
278,548.3333333333334
124,150.0
550,61.0
500,84.0
270,233.33333333333334
175,225.0
51,150.0
425,258.3333333333333
525,150.0
42,150.0
144,548.3333333333334
925,150.0
325,41.0
59,150.0
125,258.3333333333333
107,300.0
61,150.0
49,258.3333333333333
475,41.0
300,101.0
350,300.0
182,548.3333333333334
88,258.3333333333333
333,233.33333333333334
500,173.0
163,300.0
87,233.33333333333334
750,233.33333333333334
650,61.0
163,247.5
143,300.0
200,150.0
150,258.3333333333333
19,150.0
525,84.0
875,308.3333333333333
384,548.3333333333334
150,548.3333333333334
175,44.0
325,53.0
123,258.3333333333333
750,94.5
56,233.33333333333334
700,94.5
325,300.0
400,300.0
375,258.3333333333333
325,233.33333333333334
150,44.0
650,170.66666666666666
44,310.0
180,325.0
125,410.0
520,173.0
272,548.3333333333334
203,548.3333333333334
450,300.0
218,233.33333333333334
32,150.0
238,300.0
75,150.0
78,150.0
94,150.0
600,548.3333333333334
188,308.3333333333333
27,150.0
233,548.3333333333334
625,233.33333333333334
102,310.0
500,548.3333333333334
425,44.0
525,310.0
200,79.5
179,548.3333333333334
400,150.0
126,150.0
46,258.3333333333333
204,548.3333333333334
131,233.33333333333334
65,150.0
400,84.0
375,69.0
475,260.0
196,548.3333333333334
102,150.0
111,212.5
1075,450.0
450,79.0
200,69.0
135,225.0
44,233.33333333333334
550,84.0
206,258.3333333333333
175,53.0
35,150.0
155,300.0
87,300.0
85,308.3333333333333
280,308.3333333333333
65,258.3333333333333
216,548.3333333333334
90,258.3333333333333
273,548.3333333333334
425,310.0
117,310.0
138,150.0
213,150.0
158,548.3333333333334
176,300.0
550,41.0
225,258.3333333333333
60,233.33333333333334
350,61.0
188,233.33333333333334
133,300.0
46,150.0
128,258.3333333333333
218,150.0
98,410.0
33,258.3333333333333
128,233.33333333333334
78,150.0
109,233.33333333333334
200,260.0
169,325.0
600,225.0
275,310.0
200,150.0
425,131.0
60,258.3333333333333
140,410.0
108,300.0
75,150.0
101,233.33333333333334
250,61.0
200,233.33333333333334
105,150.0
525,101.5
184,150.0
150,150.0
210,258.3333333333333
550,233.33333333333334
154,233.33333333333334
60,233.33333333333334
850,233.33333333333334
525,69.0
425,83.0
225,41.0
111,150.0
1070,131.0
145,300.0
550,173.0
225,310.0
300,79.5
650,150.0
100,233.33333333333334
176,150.0
81,410.0
161,150.0
550,173.0
300,233.33333333333334
325,325.0
88,300.0
63,410.0
225,41.0
69,258.3333333333333
218,150.0
675,250.0
124,258.3333333333333
60,150.0
100,548.3333333333334
175,69.0
123,300.0
322,258.3333333333333
550,548.3333333333334
625,101.5
300,300.0
950,233.33333333333334
625,150.0
68,258.3333333333333
625,61.0
68,300.0
149,300.0
45,150.0
187,548.3333333333334
149,325.0
150,150.0
138,548.3333333333334
47,150.0
63,150.0
240,308.3333333333333
46,150.0
65,308.3333333333333
700,410.0
209,260.0
213,512.5
117,410.0
111,300.0
350,102.0
128,258.3333333333333
306,548.3333333333334
104,300.0
138,233.33333333333334
625,258.3333333333333
81,150.0
200,61.0
575,173.0
475,44.0
700,258.3333333333333
75,300.0
147,150.0
225,258.3333333333333
53,150.0
53,233.33333333333334
700,233.33333333333334
125,61.0
105,258.3333333333333
113,247.5
179,548.3333333333334
575,94.5
233,548.3333333333334
107,150.0
825,548.3333333333334
149,410.0
75,300.0
50,44.0
425,94.5
125,150.0
700,173.0
54,233.33333333333334
202,614.0
350,150.0
35,150.0
196,150.0
875,548.3333333333334
725,233.33333333333334
45,150.0
675,84.0
128,300.0
74,233.33333333333334
149,548.3333333333334
375,69.5
168,225.0
49,150.0
19,150.0
200,150.0
273,370.0
176,308.3333333333333
248,548.3333333333334
375,410.0
263,548.3333333333334
150,44.0
33,150.0
224,150.0
250,233.33333333333334
142,548.3333333333334
450,150.0
100,44.0
196,150.0
91,233.33333333333334
150,258.3333333333333
550,548.3333333333334
176,258.3333333333333
200,79.5
450,150.0
195,548.3333333333334
200,233.33333333333334
175,83.0
675,548.3333333333334
425,300.0
94,308.3333333333333
131,150.0
175,79.0
219,300.0
675,258.3333333333333
88,233.33333333333334
194,548.3333333333334
167,548.3333333333334
56,150.0
125,310.0
850,548.3333333333334
281,258.3333333333333
140,150.0
109,258.3333333333333
300,410.0
175,260.0
75,150.0
225,233.33333333333334
525,44.0
56,150.0
26,150.0
450,69.0
163,308.3333333333333
158,548.3333333333334
175,41.0
200,300.0
36,150.0
143,308.3333333333333
69,258.3333333333333
400,150.0
73,150.0
175,258.3333333333333
162,247.5
26,150.0
225,150.0
525,41.0
20,150.0
117,233.33333333333334
174,233.33333333333334
305,410.0
51,150.0
319,258.3333333333333
70,250.0
144,548.3333333333334
140,150.0
400,173.0
100,233.33333333333334
149,258.3333333333333
300,84.0
200,150.0
149,150.0
400,90.0
225,84.0
245,150.0
22,150.0
150,69.0
350,61.0
350,83.0
200,150.0
180,548.3333333333334
200,150.0
195,233.33333333333334
165,150.0
125,150.0
825,84.0
600,170.66666666666666
294,258.3333333333333
54,258.3333333333333
100,59.0
105,233.33333333333334
850,173.0
70,258.3333333333333
275,258.3333333333333
81,258.3333333333333
44,150.0
169,548.3333333333334
173,300.0
102,150.0
143,548.3333333333334
290,410.0
65,150.0
180,548.3333333333334
161,548.3333333333334
135,150.0
132,300.0
65,150.0
550,69.0
275,370.0
224,548.3333333333334
105,150.0
475,61.0
175,150.0
625,150.0
225,41.0
15,150.0
208,233.33333333333334
149,150.0
31,150.0
134,548.3333333333334
650,260.0
58,233.33333333333334
275,258.3333333333333
525,548.3333333333334
117,233.33333333333334
119,548.3333333333334
173,150.0
272,233.33333333333334
45,150.0
88,233.33333333333334
625,101.0
275,61.0
188,325.0
27,260.0
350,250.0
375,410.0
575,548.3333333333334
108,308.3333333333333
224,548.3333333333334
35,150.0
48,258.3333333333333
88,150.0
75,150.0
112,233.33333333333334
175,150.0
400,258.3333333333333
575,101.0
142,260.0
104,150.0
21,150.0
135,614.0
209,548.3333333333334
125,300.0
600,150.0
147,548.3333333333334
325,83.0
156,233.33333333333334
137,225.0
475,84.0
74,150.0
850,174.0
44,150.0
275,84.0
500,53.0
190,233.33333333333334
200,44.0
87,233.33333333333334
90,150.0
700,90.0
280,233.33333333333334
450,233.33333333333334
150,150.0
137,300.0
58,410.0
475,61.0
182,325.0
40,150.0
650,258.3333333333333
95,258.3333333333333
189,247.5
192,233.33333333333334
1025,548.3333333333334
223,548.3333333333334
175,370.0
275,56.0
196,548.3333333333334
231,308.3333333333333
125,150.0
124,548.3333333333334
350,72.0
128,150.0
91,150.0
72,150.0
113,548.3333333333334
160,150.0
128,150.0
51,258.3333333333333
247,150.0
500,233.33333333333334
98,258.3333333333333
306,150.0
122,150.0
150,548.3333333333334
112,258.3333333333333
131,233.33333333333334
128,233.33333333333334
74,258.3333333333333
140,233.33333333333334
98,258.3333333333333
500,614.0
85,300.0
182,150.0
925,325.0
425,300.0
59,258.3333333333333
128,258.3333333333333
425,173.0
54,258.3333333333333
180,150.0
400,308.3333333333333
31,150.0
60,258.3333333333333
620,173.0
54,150.0
83,410.0
625,150.0
106,150.0
94,233.33333333333334
64,258.3333333333333
116,150.0
98,150.0
250,42.0
91,260.0
195,548.3333333333334
58,150.0
95,233.33333333333334
113,300.0
425,173.0
25,44.0
100,233.33333333333334
300,53.0
475,258.3333333333333
39,150.0
125,150.0
268,233.33333333333334
27,150.0
124,300.0
297,450.0
44,233.33333333333334
74,150.0
200,44.0
105,300.0
53,150.0
47,258.3333333333333
210,614.0
132,258.3333333333333
238,548.3333333333334
425,173.0
350,310.0
143,150.0
50,41.0
203,548.3333333333334
52,308.3333333333333
228,233.33333333333334
62,150.0
400,44.0
475,233.33333333333334
350,72.0
46,150.0
400,150.0
150,69.0
98,300.0
175,150.0
63,150.0
450,308.3333333333333
350,173.0
254,258.3333333333333
77,150.0
425,150.0
38,150.0
27,150.0
125,300.0
63,233.33333333333334
182,150.0
45,233.33333333333334
258,310.0
625,548.3333333333334
225,41.0
74,258.3333333333333
98,150.0
126,212.5
175,150.0
122,300.0
525,61.0
45,150.0
182,247.5
73,258.3333333333333
900,233.33333333333334
91,150.0
700,308.3333333333333
184,233.33333333333334
101,233.33333333333334
150,41.0
112,308.3333333333333
145,150.0
550,150.0
230,150.0
575,548.3333333333334
275,300.0
124,258.3333333333333
175,548.3333333333334
820,173.0
68,233.33333333333334
176,548.3333333333334
225,258.3333333333333
175,69.0
325,61.0
34,150.0
85,150.0
375,258.3333333333333
500,84.0
218,548.3333333333334
51,258.3333333333333
270,370.0
42,150.0
150,150.0
550,548.3333333333334
184,233.33333333333334
113,548.3333333333334
325,308.3333333333333
74,150.0
131,150.0
225,41.0
239,150.0
48,150.0
84,150.0
250,69.0
300,410.0
38,150.0
84,410.0
70,250.0
475,258.3333333333333
175,233.33333333333334
93,300.0
475,548.3333333333334
80,233.33333333333334
181,410.0
56,258.3333333333333
105,300.0
525,548.3333333333334
425,173.0
184,300.0
