y_real,y_pred_local
52,44.0
275,41.666666666666664
206,177.5
155,111.0
182,23.0
182,94.0
375,75.33333333333333
65,23.0
175,122.0
725,111.0
250,44.0
50,36.0
650,111.0
231,62.5
475,23.0
138,43.666666666666664
105,29.0
925,310.0
311,94.0
350,30.0
125,19.0
252,56.0
120,36.5
25,41.666666666666664
98,29.0
300,75.33333333333333
100,75.33333333333333
500,160.0
250,64.0
300,75.33333333333333
203,111.0
575,46.0
80,40.0
275,75.0
275,160.0
75,29.0
70,19.0
221,105.0
202,116.0
325,150.0
317,94.0
1045,122.0
112,64.0
495,94.0
168,111.0
123,36.0
119,62.5
61,36.0
525,270.0
116,23.0
700,44.0
200,30.0
35,45.0
168,119.0
83,19.0
238,111.0
116,45.0
49,31.0
500,56.0
450,44.0
203,116.0
119,77.0
225,119.0
155,38.5
475,310.0
1220,139.0
203,156.0
44,23.0
350,310.0
245,111.0
325,310.0
575,375.0
550,75.0
175,19.0
99,68.0
54,38.5
56,31.0
163,19.0
425,310.0
75,40.0
225,29.0
325,51.0
525,19.0
375,19.0
204,51.0
350,310.0
29,19.0
56,29.0
525,200.0
70,91.0
675,23.0
650,19.0
123,40.0
263,75.33333333333333
279,17.5
135,51.0
236,132.0
250,200.0
56,43.666666666666664
625,105.0
145,111.0
500,310.0
98,23.0
263,94.0
150,122.0
500,31.0
150,75.33333333333333
600,68.0
84,23.0
100,75.0
350,29.0
275,36.5
300,150.0
111,58.0
325,310.0
200,83.33333333333333
600,122.0
51,35.0
52,31.0
91,40.0
216,56.0
189,75.33333333333333
224,56.0
165,111.0
240,132.0
124,70.0
231,68.0
545,375.0
325,200.0
120,56.0
115,40.0
225,210.0
725,122.0
90,29.0
162,156.0
163,94.0
350,200.0
450,200.0
225,137.5
200,100.0
131,57.5
125,137.5
111,23.0
825,29.0
87,23.0
203,111.0
105,85.0
169,111.0
181,56.0
91,33.0
38,75.0
850,68.0
60,39.0
26,23.0
575,29.0
289,139.0
400,40.0
104,75.33333333333333
72,33.0
123,75.33333333333333
925,68.0
70,12.0
108,40.0
203,156.0
218,75.33333333333333
105,75.33333333333333
750,68.0
900,30.0
75,19.0
202,68.0
120,19.0
61,111.0
47,12.0
175,19.0
248,68.0
87,46.0
90,23.0
85,68.0
119,75.33333333333333
106,52.5
150,75.33333333333333
225,105.0
56,46.0
68,43.666666666666664
149,93.0
173,75.33333333333333
600,200.0
125,210.0
900,68.0
100,165.0
750,56.0
125,31.0
116,60.0
550,375.0
225,43.666666666666664
150,165.0
150,23.0
375,19.0
250,150.0
113,70.0
475,36.0
275,119.0
208,122.0
198,119.0
133,75.33333333333333
145,38.5
725,29.0
203,56.0
112,56.0
59,93.0
239,119.0
525,514.0
94,68.0
50,32.0
575,375.0
182,94.0
425,43.666666666666664
825,68.0
325,23.0
75,41.666666666666664
105,29.0
300,200.0
475,75.0
125,19.0
775,200.0
600,29.0
109,52.5
232,139.0
500,165.0
225,160.0
525,435.0
450,200.0
140,48.5
825,139.0
140,75.33333333333333
143,77.0
250,12.0
65,116.0
500,75.0
400,200.0
196,46.0
96,51.0
145,40.0
138,36.0
925,75.33333333333333
128,45.0
175,160.0
525,29.0
124,68.0
111,56.0
248,156.0
38,40.0
39,39.0
36,46.0
105,75.33333333333333
150,75.0
300,31.0
221,105.0
126,29.0
38,65.0
250,200.0
900,23.0
98,88.0
39,40.0
675,79.0
111,111.0
450,23.0
225,19.0
420,139.0
325,75.0
87,23.0
500,94.0
109,36.0
150,68.0
207,111.0
69,57.5
149,68.0
117,46.0
400,19.0
30,19.0
149,156.0
150,75.33333333333333
150,79.0
250,165.0
204,65.0
75,93.0
175,23.0
193,58.0
147,122.0
225,100.0
175,23.0
91,75.33333333333333
100,67.0
125,48.5
150,29.0
425,44.0
725,56.0
375,270.0
500,75.33333333333333
325,75.0
210,29.0
315,105.0
120,23.0
240,17.5
81,75.33333333333333
136,105.0
650,56.0
225,119.0
75,56.0
58,43.666666666666664
333,116.0
475,310.0
120,19.0
30,30.0
68,23.0
160,40.0
155,23.0
550,75.0
58,48.5
575,33.0
113,12.0
114,60.0
725,41.666666666666664
30,11.333333333333334
625,310.0
116,56.0
200,160.0
775,19.0
203,116.0
119,58.0
475,75.33333333333333
250,23.0
221,94.0
91,66.0
700,119.0
123,46.0
88,45.0
126,33.0
95,64.0
550,139.0
91,85.5
425,23.0
575,93.0
104,65.0
63,38.0
475,19.0
36,51.0
700,116.0
450,310.0
700,29.0
79,119.0
675,29.0
147,67.0
144,56.0
116,75.33333333333333
550,75.0
350,200.0
300,68.0
223,156.0
93,68.0
320,100.0
173,75.33333333333333
670,435.0
475,119.0
192,45.0
275,200.0
189,94.0
175,200.0
163,111.0
158,58.0
51,51.0
216,111.0
425,210.0
275,200.0
130,23.0
1125,375.0
174,38.0
210,57.5
325,75.0
325,100.0
44,38.0
825,75.33333333333333
120,139.0
63,56.0
575,31.0
132,139.0
375,30.0
154,40.0
350,100.0
90,23.0
278,29.0
179,77.0
175,160.0
300,75.0
96,62.5
45,31.0
68,68.0
210,46.0
77,45.0
400,38.5
62,36.5
170,77.0
450,29.0
120,75.33333333333333
84,56.0
425,75.33333333333333
133,48.5
250,75.0
725,23.0
375,310.0
208,111.0
300,200.0
450,41.666666666666664
219,75.33333333333333
147,60.0
213,86.0
95,94.0
53,17.5
174,75.33333333333333
400,29.0
175,31.0
319,94.0
135,40.0
243,23.0
138,75.33333333333333
132,19.0
109,67.0
184,156.0
400,100.0
98,44.0
125,75.0
96,67.0
150,41.666666666666664
248,75.33333333333333
98,94.0
135,56.0
400,93.0
36,23.0
196,60.0
78,116.0
145,91.0
175,160.0
200,210.0
90,44.0
650,31.0
163,116.0
450,139.0
825,75.33333333333333
78,12.0
400,310.0
400,139.0
182,29.0
150,137.5
475,139.0
252,62.5
240,67.0
125,57.5
450,70.0
600,514.0
124,156.0
79,45.0
85,29.0
1020,111.0
176,94.0
75,12.0
300,75.0
107,51.0
200,137.5
200,19.0
300,270.0
350,29.0
91,116.0
925,68.0
350,200.0
98,75.33333333333333
68,70.0
700,30.0
150,23.0
625,94.0
850,94.0
91,23.0
650,100.0
550,200.0
375,23.0
66,119.0
65,44.0
287,139.0
94,60.0
142,19.0
54,19.0
41,88.0
120,75.33333333333333
111,85.0
275,270.0
140,56.0
264,75.33333333333333
425,23.0
525,176.0
78,30.0
112,58.0
42,46.0
228,36.5
137,23.0
102,68.0
91,56.0
425,51.0
69,56.0
325,23.0
87,36.0
400,139.0
38,35.0
58,29.0
169,56.0
293,122.0
700,93.0
203,40.0
271,68.0
85,40.0
158,122.0
325,137.5
91,23.0
112,75.33333333333333
188,75.33333333333333
233,23.0
58,40.0
289,60.0
250,200.0
119,29.0
117,23.0
65,62.5
50,41.666666666666664
425,46.0
450,29.0
525,139.0
254,19.0
125,46.0
300,85.5
87,48.5
525,111.0
150,51.0
87,23.0
116,64.0
53,39.0
119,48.5
225,83.33333333333333
247,156.0
125,30.0
275,58.0
84,116.0
175,67.0
350,310.0
725,75.33333333333333
68,40.0
210,60.0
117,75.33333333333333
800,56.0
68,105.0
106,111.0
475,139.0
900,56.0
48,46.0
725,19.0
120,94.0
